id,price,bedrooms,bathrooms,latitude,longitude,address,zip_code,size,title
00678e4b-8b56-491c-95aa-068537bdcc53,88258,5,5,5.630325,-0.335106,"52, Random Street, Cape",,969,Cape Coast Sea View
0618c7b3-3df5-403d-9ba5-ed1edd7be9b0,88462,6,3,5.27508312720935,0.442570455202507,"93, Random Street, Kumasi",,1349,Kumasi Villa Retreat
0666bcd9-8d2b-4500-9b1d-6b8964e3223a,57886,1,5,5.12210466421395,0.435020638536225,"91, Random Street, Legon",,757,Legon Student Housing
066a504b-645e-4ed2-ae70-968ea02414e8,96695,5,5,6.58848631745853,-2.42481100816935,"125, Random Street, Aburi",,1649,Aburi Hills Mansion
06b0bbaa-df32-4b3f-99fa-9d36e3a51905,60996,2,1,9.18899791320313,0.425549525443421,"132, Random Street, Sunyani",,1793,Sunyani Family Home
075ff12a-d37b-4839-a2d4-ffb13d152a7d,84269,1,5,9.62473588764709,-0.634272769385309,"53, Random Street, Legon",,1810,Legon Student Housing
07a535a4-2406-410a-8232-e659f6c17166,63166,2,2,7.32803756703474,-1.14014863497047,"175, Random Street, Kumasi",,1587,Kumasi Villa Retreat
09504aff-90e2-4e12-81ab-cfcb541e2938,8888,5,3,6.98165589947979,-1.69843244307457,"51, Random Street, Takoradi",,444,Takoradi Executive Lodge
09ad0472-29a2-43f9-99c5-7cd99b7108cd,30847,4,1,9.85980875770901,0.506842971746457,"188, Random Street, Ho",,813,Ho Tranquil Haven
09edf514-2e4a-4687-96f5-07f2c1a6ea2f,31886,2,2,9.08997915728974,-1.5520811099847,"99, Random Street, Tamale",,1137,Tamale Modern Apartment
0a01bc47-1c79-4215-bd7e-2ba25f307e21,92939,4,2,5.13398934914535,-0.112500545460894,"25, Random Street, Tamale",,1021,Tamale Modern Apartment
0a2760b3-039c-483f-95fb-f3a88e6c4623,80064,5,2,6.1114486953831,-2.33273724234005,"80, Random Street, Takoradi",,1377,Takoradi Executive Lodge
0a494d50-aac1-4bac-95f6-d97218502bee,46808,1,1,5.78649399218433,0.411869825667307,"176, Random Street, Aburi",,465,Aburi Hills Mansion
0af8c315-b315-48f2-aaea-395724726664,8052,3,2,9.22435920993953,-1.95769837592024,"80, Random Street, Ho",,473,Ho Tranquil Haven
0b01c31b-6525-4449-92a0-d5ce946f7e5b,46723,4,1,7.4713368735059,-1.34077375197051,"125, Random Street, Legon",,800,Legon Student Housing
0b3e40c6-fd39-4f01-bb01-49eb446a2149,31785,2,2,8.08598957072664,0.539789909989,"14, Random Street, Sunyani",,814,Sunyani Family Home
0b89ef1c-b30c-467a-bdb7-44ee27fbd50c,57283,3,5,7.83766551440599,-0.467253468176096,"114, Random Street, Legon",,973,Legon Student Housing
0ba58d3e-9ee5-47dd-b38f-19daa3a7be1d,23585,5,3,7.40506932673682,0.392411535863928,"141, Random Street, Cape",,438,Cape Coast Sea View
0bb53bd9-09a6-4a34-8e35-14b36c35825c,8334,1,4,6.97635244445696,-0.48859398951639,"4, Random Street, Ho",,1659,Ho Tranquil Haven
0c20bd3a-c541-43e8-b94e-3421245042ce,96918,4,2,5.32878872110025,-0.619051052663569,"150, Random Street, Tamale",,1675,Tamale Modern Apartment
0c35d5cf-f575-422c-b57b-5ef3f340132d,98600,6,3,10.4571778236833,-0.67411403783528,"9, Random Street, Tamale",,1045,Tamale Modern Apartment
0c416622-20b8-45b0-8fa3-32542ce91cc3,42598,6,4,10.6703740922224,-0.0121816151101388,"4, Random Street, Tema",,1518,Tema 2-Bed Condo
0c446994-b5b0-4b66-815c-9e9da174a3bf,84602,2,2,10.6076523119536,-2.384642929298,"188, Random Street, Aburi",,1668,Aburi Hills Mansion
0c4ba34c-f8f7-4fdd-ba65-db1b96b228b1,56600,3,4,6.98535631712138,0.186528555308553,"87, Random Street, Bolgatanga",,1134,Bolgatanga Brick Estate
0d578f66-6633-4d5c-8dfe-7ebf460f597b,66336,4,5,6.6495424583129,-2.51912780017782,"124, Random Street, Aburi",,1085,Aburi Hills Mansion
0d5ea39a-47f7-4920-824d-62e8d9fcf8f9,53915,2,1,10.475895601088,-2.69724256846846,"107, Random Street, Tema",,726,Tema 2-Bed Condo
0d771d90-e883-41d2-b533-a705bd8e184f,89147,5,4,8.60261597700204,-1.22638276077693,"106, Random Street, Kumasi",,1430,Kumasi Villa Retreat
0de01b5c-e507-4e40-b79e-fbad0a0bc941,36283,3,2,9.39486805715588,-2.66970944293666,"132, Random Street, Legon",,1702,Legon Student Housing
0e393059-75b1-46df-a6db-bec4f3d1e937,4995,6,2,5.98536339417988,-0.221558561642652,"162, Random Street, Ho",,1739,Ho Tranquil Haven
0e886215-4bc0-4e4a-b61a-3f20794a1456,20239,2,1,10.5450460080876,-0.449085803018643,"179, Random Street, Kumasi",,1891,Kumasi Villa Retreat
0ebda49b-587b-4556-b25c-3913e1ef59bd,16803,4,5,9.98033905978725,-1.99201278825471,"181, Random Street, Legon",,2000,Legon Student Housing
0f0fee70-ec2b-4e68-8c8b-7ae6bad76da5,88532,4,5,7.28805397985104,-2.08881878625276,"84, Random Street, Legon",,1539,Legon Student Housing
0f5dd6c4-e3ec-40eb-a71b-dfee5c6e7706,99128,5,4,5.82841607933184,-0.9245410145518,"39, Random Street, Tema",,1847,Tema 2-Bed Condo
0f7cc409-e3a3-40ec-91b7-2523866e8edb,71557,3,3,9.85679288033685,-2.5338382223703,"189, Random Street, Takoradi",,1877,Takoradi Executive Lodge
0feb691d-6b8a-4ffb-bdbf-339e31deda56,42055,5,4,6.69814318503706,-0.500614607144867,"174, Random Street, Tamale",,1719,Tamale Modern Apartment
1033eff9-3c92-4e70-9d04-8b9ecc0168d3,86348,4,5,9.18793006913943,0.134050399438856,"148, Random Street, Bolgatanga",,1171,Bolgatanga Brick Estate
1062a071-79eb-40ae-9c7c-b2ec7e7dbad0,69300,5,4,9.30619116894317,-1.17383376908138,"34, Random Street, Ho",,1753,Ho Tranquil Haven
107164a3-01fa-47f6-9588-9cdd88781d62,93632,6,2,7.58933073818846,-1.24293412358135,"194, Random Street, Ho",,797,Ho Tranquil Haven
1099e163-fa3e-42f1-9ff2-11c749e4cf98,9335,3,1,7.03616279180968,-0.210049764251991,"102, Random Street, Ho",,497,Ho Tranquil Haven
10c29426-46d6-4916-9d6d-2f4a68c0a6b8,29873,3,3,7.49734717102781,-0.244096803759436,"57, Random Street, Cape",,1565,Cape Coast Sea View
10e37b66-41cb-42b2-9ea8-06d3e472652d,35572,3,2,6.69556741132844,-2.29196724990038,"31, Random Street, Tema",,1924,Tema 2-Bed Condo
11274975-4275-4c1d-8c60-f7eca41e2254,42765,2,5,9.02340381156625,-1.73684838270972,"152, Random Street, Tamale",,1874,Tamale Modern Apartment
113bfc64-269b-439b-8834-dbd893869192,80529,4,5,8.64008866454044,-0.0905278007910923,"187, Random Street, Aburi",,897,Aburi Hills Mansion
11512188-0bad-423d-8f89-e4a740efb717,95347,5,4,10.2742588755663,-1.2189544304911,"127, Random Street, Tamale",,1815,Tamale Modern Apartment
1189eac7-ae38-4319-b6ac-5523f8f8bcf7,65813,4,1,6.2994032811535,0.613228914124234,"3, Random Street, Bolgatanga",,1851,Bolgatanga Brick Estate
119453d8-ec84-4415-9956-78a6d70df9d8,52023,6,2,7.66003589270031,-1.50773000283947,"171, Random Street, Sunyani",,1901,Sunyani Family Home
11afbf92-d742-4d26-88f1-fbfdb8e597bc,49515,3,4,9.41108691533572,-0.795644654005035,"136, Random Street, Tamale",,1443,Tamale Modern Apartment
11bb0804-01af-49ec-ab24-6efd4f3dc881,76831,2,4,7.10456389166155,-0.412143609628951,"155, Random Street, Legon",,1291,Legon Student Housing
12499479-24f5-47d7-8f66-67adc0e40dcc,36772,3,5,10.5946920919393,0.24933683953705,"22, Random Street, Legon",,654,Legon Student Housing
12625590-f158-4032-821c-9b73c896e6cd,19442,6,3,6.12314014136835,0.323675415046459,"113, Random Street, Tema",,1410,Tema 2-Bed Condo
12af8f7d-c285-4efa-a01b-8bd80c18b2f5,6963,4,5,10.7915851335575,-0.708465654976743,"98, Random Street, Aburi",,1522,Aburi Hills Mansion
12b80d6d-6345-4861-9672-557fed058a4e,96030,3,1,10.5115430240796,-2.44836205169753,"68, Random Street, Cape",,915,Cape Coast Sea View
136beabb-5f69-4022-82b3-1baa076b265e,3343,4,5,9.9955823341944,-0.762960940000518,"193, Random Street, Ho",,585,Ho Tranquil Haven
139c558f-c106-43b3-9355-3ea8578db779,53200,1,3,8.66218573819762,-1.61657832783296,"135, Random Street, Takoradi",,1410,Takoradi Executive Lodge
13c651b1-c56b-42d7-9723-52eb604eab35,26223,2,3,7.77796367053554,-1.83534488536032,"199, Random Street, Kumasi",,1377,Kumasi Villa Retreat
14b815de-0875-478f-baaa-e44e96a635b2,54887,1,1,5.89835862895094,0.219862294981745,"152, Random Street, Aburi",,710,Aburi Hills Mansion
14ce7a37-dafd-41d4-8e1c-e44f93456255,5152,2,5,7.21181828606554,-0.337321324585341,"108, Random Street, Tamale",,588,Tamale Modern Apartment
14e1cddc-ebcd-47fb-8920-f2202e2f4fd6,21431,2,1,7.0875404528208,-0.107979511035639,"82, Random Street, Cape",,1601,Cape Coast Sea View
156ec000-f85f-45c2-a568-b7f156c4b6c2,35026,5,2,8.38068967081656,0.418177456647203,"68, Random Street, Tamale",,1422,Tamale Modern Apartment
15c730ae-408f-42f8-9e9c-2431bf2a5e64,57680,1,1,5.5123425880391,-0.421428518098556,"92, Random Street, Aburi",,927,Aburi Hills Mansion
15d1bfc3-f65b-482e-8ed9-562312554558,2388,2,5,6.38540028056291,-0.394412203736824,"93, Random Street, Aburi",,1739,Aburi Hills Mansion
15e3155b-7830-4f16-beaf-50446e79cf93,65816,6,5,5.79872685241299,-0.910823496651897,"115, Random Street, Bolgatanga",,687,Bolgatanga Brick Estate
16227697-b035-4231-819e-805eed78c9a0,38676,1,3,5.68031790765023,-0.740556156105538,"189, Random Street, Bolgatanga",,653,Bolgatanga Brick Estate
166f4d7a-3e5a-41f2-bacc-50117ada757b,92730,2,5,7.66487748700621,0.107148012702159,"98, Random Street, Cape",,1228,Cape Coast Sea View
1733c7fd-150a-4009-9484-ff4d339234b7,53841,5,3,8.96981529315401,-0.458363702508026,"38, Random Street, Takoradi",,456,Takoradi Executive Lodge
1736641c-ed4a-4c68-bc1a-925d17d3acad,30073,5,2,7.54486954463026,0.132894231715756,"53, Random Street, Takoradi",,1689,Takoradi Executive Lodge
17462c4d-6925-46cc-ac3a-368616f0ae4b,27963,6,4,7.64638268594338,-0.634021836480324,"27, Random Street, Bolgatanga",,568,Bolgatanga Brick Estate
177df64c-d2b9-41a9-be1b-3a05bd220932,13582,6,4,7.77857003226788,-1.41829646103175,"96, Random Street, Sunyani",,1199,Sunyani Family Home
17be8c19-3a47-406a-bb75-58115b118b91,74014,3,4,7.89325526336358,-1.33059066249418,"73, Random Street, Cape",,1794,Cape Coast Sea View
17fd694a-f533-4ca6-a6f5-d8bdab943148,58853,3,4,10.0944161727547,-1.13038214751391,"159, Random Street, Bolgatanga",,1265,Bolgatanga Brick Estate
182653df-8c5e-4f78-9ff2-c04ad83c2078,44635,3,5,7.7068388684899,0.477824274647833,"138, Random Street, Legon",,1319,Legon Student Housing
182b5b79-6180-48f6-8dd8-7f16e650425c,54108,3,1,10.0688523414888,0.258873368971906,"116, Random Street, Aburi",,1327,Aburi Hills Mansion
18957e14-e653-4faa-b702-635912e3c085,84383,2,5,7.37497705483108,-0.716969433623543,"199, Random Street, Legon",,1293,Legon Student Housing
190ead9a-9a66-4a2a-8129-967d03bfbeca,41209,4,4,6.28622000564857,0.621506335407902,"65, Random Street, Tamale",,508,Tamale Modern Apartment
191bd399-2751-4c6f-94e1-e90e593a3371,63410,3,2,7.2422266574773,-1.2400241316516,"200, Random Street, Legon",,839,Legon Student Housing
1977a762-ccc5-41cf-949c-d69760d634a3,77524,2,1,6.32814280780716,-1.28565671851291,"18, Random Street, Bolgatanga",,1568,Bolgatanga Brick Estate
19c2c248-9b7a-48b3-8551-c42b81e25a30,97038,2,5,8.31175899126816,-1.09916043404496,"45, Random Street, Tema",,1074,Tema 2-Bed Condo
19dd086a-3edf-44a2-adb1-8a3542928e43,76028,3,4,7.14286502235086,-1.46852094299077,"103, Random Street, Takoradi",,634,Takoradi Executive Lodge
19e7c804-549d-4492-b3be-53af996236ad,71021,1,1,8.77048718838468,-0.843632771529292,"115, Random Street, Aburi",,476,Aburi Hills Mansion
1a21e44d-960a-40b6-a973-17d1451483f8,25239,1,3,10.4523915073808,-0.587166259612344,"62, Random Street, Sunyani",,1929,Sunyani Family Home
1a3274bb-597e-4f6b-be1c-dcacda55c6cb,42947,3,3,8.08513706341049,0.5202994090278,"122, Random Street, Sunyani",,1653,Sunyani Family Home
1aa105fc-e96b-4489-91d7-c344bddbd45a,26004,4,5,6.24623624429166,-2.15148731243759,"150, Random Street, Takoradi",,807,Takoradi Executive Lodge
1aac7cda-bde5-49c7-952e-237578d730cc,56315,1,5,7.31714471994553,0.00146964849714371,"118, Random Street, Takoradi",,1065,Takoradi Executive Lodge
1ab8cacc-4dc0-44dd-9719-1372c1717d12,69577,4,4,9.22362691874424,0.0856895054891336,"145, Random Street, Legon",,1672,Legon Student Housing
1af757d6-d267-4ba1-8f0b-0547a3fa3b1c,95441,6,1,9.99593525673743,-2.66002916793915,"158, Random Street, Kumasi",,1295,Kumasi Villa Retreat
1b1cce07-bab0-430b-b5cb-038ed5d47cf8,8227,4,1,8.48789445819884,-1.48003426465599,"95, Random Street, Legon",,1937,Legon Student Housing
1c539f3c-5337-40c2-887f-b00751e1ef1f,43520,6,4,9.6448700115817,-0.284281108572193,"150, Random Street, Kumasi",,1580,Kumasi Villa Retreat
1c80e37b-b112-4c7b-b7c8-bfe4002c3aa6,69269,6,4,6.05426307386293,0.603304061675278,"103, Random Street, Legon",,1840,Legon Student Housing
1c978b30-c76a-4b7c-88d8-318a4df08093,3149,4,5,7.1472269427666,-0.00931200320420489,"59, Random Street, Cape",,1162,Cape Coast Sea View
1cb85ea9-1c1b-4024-a31d-54fbe0abd175,85424,6,5,9.99066552891755,0.268400285775619,"53, Random Street, Ho",,1663,Ho Tranquil Haven
1cc8b83a-7384-4afb-ad65-deaa33741794,26490,3,4,5.82477030379028,-0.642119183766293,"115, Random Street, Ho",,951,Ho Tranquil Haven
1cf9c31e-f5e9-497a-b1b1-196bb0b5404b,64703,5,1,7.93061883865981,0.255414601526439,"144, Random Street, Sunyani",,1410,Sunyani Family Home
1d3fb8b4-3e12-49cd-a44c-bb19f42fa539,16137,2,2,8.29460861742274,-2.26667695183127,"47, Random Street, Tema",,1244,Tema 2-Bed Condo
1d41a459-2e13-40df-9353-f6350de6e483,25698,4,2,6.93888552575984,-1.15596148511432,"152, Random Street, Bolgatanga",,1985,Bolgatanga Brick Estate
1da01cb9-946c-45ee-95b6-288342f4f60a,79854,1,4,5.39615772540809,0.103617289337483,"120, Random Street, Kumasi",,1173,Kumasi Villa Retreat
1da78f30-be12-4f14-a27e-a8b9cf4186d2,23574,3,5,7.93206923729967,0.562827874143595,"150, Random Street, Tamale",,1585,Tamale Modern Apartment
1dc2405c-eeed-4277-89bb-bea291eb6e28,70915,2,1,5.71032008501398,-2.21397836043454,"93, Random Street, Takoradi",,1071,Takoradi Executive Lodge
1de51cf6-8710-4a61-b961-5acbcc34eb58,71389,2,4,6.91913099055441,0.000551389563916871,"131, Random Street, Bolgatanga",,479,Bolgatanga Brick Estate
1e2e3733-562f-42a8-a4a0-91b3aad0cdf4,40066,1,4,5.97607403264479,-0.431591482808775,"77, Random Street, Tamale",,499,Tamale Modern Apartment
1e3effa4-b5ae-4c2f-886a-36e987dc9f7f,28934,2,3,10.7620538044598,-0.0628015124928987,"117, Random Street, Aburi",,1524,Aburi Hills Mansion
1e52c200-94f7-484e-b8e2-d4b203e634a1,57980,4,3,7.51273785609599,-1.26028303436254,"92, Random Street, Tema",,809,Tema 2-Bed Condo
1ea668ac-8cc1-4481-91c2-6d286334e8ee,91674,4,2,10.8377220842005,-1.84503870396667,"174, Random Street, Tema",,1152,Tema 2-Bed Condo
1f130b4f-3146-40fb-9ef3-61fdb04ecded,28072,3,3,7.29937114733699,-2.74845797550596,"55, Random Street, Kumasi",,922,Kumasi Villa Retreat
1f88f137-464c-4e34-929b-35d3add9bd75,59074,3,4,8.12122599867374,-1.6550356951911,"117, Random Street, Tema",,682,Tema 2-Bed Condo
1fa83804-b480-4e0f-94c9-ce980e894fa2,93715,1,3,5.28947013098536,-1.63680679199589,"131, Random Street, Takoradi",,1381,Takoradi Executive Lodge
1fae355e-3019-4d34-811b-c74801ce4c2f,90794,3,1,7.95387362414345,-1.71730960905767,"19, Random Street, Aburi",,1515,Aburi Hills Mansion
20095f60-254b-4fba-a617-dfc9027e5867,99740,6,2,5.24351552506192,-0.164083529491203,"97, Random Street, Tema",,1667,Tema 2-Bed Condo
20134585-7360-40aa-ac06-4538e73a1048,23415,6,5,6.89137068745129,-0.0796687026944305,"125, Random Street, Ho",,1846,Ho Tranquil Haven
2013ef34-84db-466d-a50a-e7f98e5c5f59,68131,1,5,5.10129713810221,-1.6404859649899,"153, Random Street, Takoradi",,1720,Takoradi Executive Lodge
201d78cd-df65-4deb-9f19-4de6923a8cc1,23840,4,4,8.54116114648528,-1.57682612564543,"172, Random Street, Kumasi",,1543,Kumasi Villa Retreat
20465e95-9c9a-4bf8-a82c-5367181f0100,27414,3,4,7.01722031320638,-2.27115112441771,"113, Random Street, Kumasi",,1127,Kumasi Villa Retreat
206ab666-8ded-49e6-896a-b1dc52d4b725,27170,1,2,8.53000704597794,-1.04751297267764,"140, Random Street, Kumasi",,1660,Kumasi Villa Retreat
20bd4263-4458-4198-9c20-521f4ca96f37,84847,2,2,5.83456276962026,-2.19883845893791,"47, Random Street, Sunyani",,817,Sunyani Family Home
20e5d8c4-0d92-44d0-9b28-ec22e0d9c5a7,80972,5,4,7.85060421661088,-0.776782033880235,"121, Random Street, Sunyani",,776,Sunyani Family Home
215fdd1a-777f-427a-9a1e-8cefcf4a6060,18599,3,1,7.96574064953004,-1.08169687850855,"180, Random Street, Aburi",,1351,Aburi Hills Mansion
21764f96-3403-4884-b1f6-c0237b300243,38342,1,4,6.09018362265957,-0.342711161176234,"110, Random Street, Ho",,1190,Ho Tranquil Haven
21affe78-a10a-4b26-93c6-ec1f34f9e180,1836,3,3,7.12022933740329,-2.09252681780656,"30, Random Street, Bolgatanga",,1789,Bolgatanga Brick Estate
21bec1dd-f37b-4e8a-a69a-2a955015ead2,96736,6,3,8.72955373414696,-0.903073093106925,"69, Random Street, Sunyani",,1199,Sunyani Family Home
22346741-fbc1-4ce5-a514-2e06e9b0edff,29617,5,2,5.1048462114972,-0.09496824783275,"45, Random Street, Bolgatanga",,801,Bolgatanga Brick Estate
22dd9803-f70e-4362-b01c-09d187d0b328,49115,4,3,6.19381761685269,-1.91175480594147,"166, Random Street, Tamale",,558,Tamale Modern Apartment
22e14385-62eb-4ef4-9c51-9d5ecef33e29,97562,1,1,5.496082976504,-1.9999967107914,"20, Random Street, Aburi",,586,Aburi Hills Mansion
23149462-fe6b-4c7e-8cbe-87fbd99f8760,98361,1,2,10.3737041572147,-1.24795081191396,"142, Random Street, Bolgatanga",,1041,Bolgatanga Brick Estate
235aa6b7-dbc2-44f2-9b7a-d2a157175fca,48245,1,3,7.25964940827064,-2.036212373973,"159, Random Street, Aburi",,1481,Aburi Hills Mansion
2399045c-653b-4522-bfd7-69ac977bee55,44941,1,2,8.84084599057926,-1.43920699702311,"120, Random Street, Cape",,1709,Cape Coast Sea View
23f927cc-eb2c-41d4-a4b8-b4c0952ca7ae,83531,5,4,8.62248094211596,-1.43768030222121,"133, Random Street, Cape",,1273,Cape Coast Sea View
2419f778-f539-4fdb-b412-fe7b02064e78,45985,5,2,5.97270211014772,-0.908124751502978,"109, Random Street, Cape",,486,Cape Coast Sea View
24307fc3-9409-4974-8e23-9e8d5f3c6317,73964,1,1,5.71084595953429,-1.07250266559654,"188, Random Street, Takoradi",,1264,Takoradi Executive Lodge
24524df4-80dc-4151-b2fe-32e6aabe48c7,39347,2,1,8.23046554451735,-0.584905623395358,"180, Random Street, Sunyani",,1236,Sunyani Family Home
24b9843d-8861-4c57-9ae6-6fbde5d6686f,52423,3,3,9.41436213560137,-0.169309682508417,"44, Random Street, Aburi",,1036,Aburi Hills Mansion
24d46a47-0638-4470-996f-d1d42d923325,63835,4,1,10.8445679592351,-0.313316632392603,"154, Random Street, Kumasi",,1810,Kumasi Villa Retreat
25223869-6af7-4b33-b6e9-bc2e0bad324c,57175,6,1,10.3102631019592,-2.3392843926199,"26, Random Street, Kumasi",,608,Kumasi Villa Retreat
25840bbd-4e9f-499d-87b2-17171fe0ae7f,74061,4,1,10.1267822555651,0.626487338817074,"98, Random Street, Kumasi",,863,Kumasi Villa Retreat
25c49020-f0cd-4c2d-88ba-7d6f70a4001c,66163,1,1,7.69420024029848,-2.14498735518545,"171, Random Street, Kumasi",,948,Kumasi Villa Retreat
25fad947-ff9d-4c76-9e15-bd9b4a3a00c6,44210,4,4,10.2579934150892,-0.553058924650365,"16, Random Street, Bolgatanga",,685,Bolgatanga Brick Estate
26123e67-2ec1-4744-b1f2-a5bad362c7d5,82859,6,2,7.21904207893997,-1.3038455768969,"153, Random Street, Takoradi",,1981,Takoradi Executive Lodge
26a2bdb0-6d26-4d23-947f-f39e8215cad8,74525,6,3,7.80242745773469,-1.70739347099497,"119, Random Street, Kumasi",,1942,Kumasi Villa Retreat
26bbe416-a689-4ca0-b761-2499b891ccbb,20154,2,1,10.6918521358492,-0.180434300718066,"61, Random Street, Aburi",,547,Aburi Hills Mansion
26f1d745-5050-406f-b753-a6d393424fc7,50973,6,3,10.5944031244817,0.457907117356477,"95, Random Street, Tema",,1054,Tema 2-Bed Condo
2708a8d3-c581-443e-8715-ab3154490403,68152,6,1,8.8412074283792,-0.13137583060007,"63, Random Street, Takoradi",,1930,Takoradi Executive Lodge
270fdc62-c4ca-4997-901d-59a22663801f,24020,3,5,7.13059636113409,-1.52826501057665,"157, Random Street, Tema",,1802,Tema 2-Bed Condo
275b439b-ca95-4a3e-aded-3268c1fd5616,14356,2,3,8.66375429731002,-0.807431391899975,"58, Random Street, Legon",,1237,Legon Student Housing
27867b5f-42db-43a9-9516-cab938e362b8,11928,2,2,8.97986641265345,0.43622462790492,"148, Random Street, Kumasi",,1147,Kumasi Villa Retreat
27e57317-a09b-4482-922c-8df234b774df,31649,6,4,10.390857532857,-1.11108090122086,"39, Random Street, Sunyani",,869,Sunyani Family Home
28194edf-270f-49f6-921a-7bb2e467a124,83090,5,1,5.44624669166251,-0.341955572891498,"143, Random Street, Tema",,1228,Tema 2-Bed Condo
285d9912-93ae-4ca1-9c9e-94d6ebf71cb4,77102,1,5,8.03970521336096,-2.06904460904986,"59, Random Street, Kumasi",,704,Kumasi Villa Retreat
286174ba-63c7-464e-972a-7267b67ff225,78710,6,1,5.4152579564967,-0.966241143858506,"18, Random Street, Tema",,1520,Tema 2-Bed Condo
289373b2-c41c-4826-a504-2d72f078d572,92341,4,4,6.15706155822517,-1.11420694008483,"100, Random Street, Legon",,1008,Legon Student Housing
28ac2965-bc09-49bd-b602-4285d35d8336,14330,1,4,6.42286287362614,-0.984430692358784,"49, Random Street, Takoradi",,633,Takoradi Executive Lodge
28d4d24d-9013-4036-8b84-34dd3ff9e38d,6861,1,2,9.66502700331377,-2.25018451386368,"23, Random Street, Legon",,1386,Legon Student Housing
28d7bc49-ec79-48ed-bf66-44035a293281,53678,1,4,7.69877274124424,-0.664309398701503,"94, Random Street, Aburi",,1728,Aburi Hills Mansion
28da1165-f2cf-4660-92e0-55d4dae83a97,60418,5,1,8.81992918014195,-1.94683948890463,"27, Random Street, Legon",,1515,Legon Student Housing
29dc806b-b7f4-498d-b5d6-d387f11c98d6,57746,3,4,7.3804333995364,0.14122010720252,"185, Random Street, Kumasi",,788,Kumasi Villa Retreat
2a4359ea-aa2c-4fe3-96d7-201830b46cfa,83426,5,3,10.0765708087265,-0.741042018035623,"15, Random Street, Takoradi",,843,Takoradi Executive Lodge
2a476533-3376-4b0a-8713-fd200a06b447,72398,2,3,8.1029660627946,-2.14371709915639,"37, Random Street, Bolgatanga",,1769,Bolgatanga Brick Estate
2a5e47eb-502e-48c7-ac6d-95d0ba5c0c6a,80450,4,4,8.86034498227228,-0.437817102672441,"125, Random Street, Takoradi",,1182,Takoradi Executive Lodge
2a6f1ddc-44fd-48e3-b94d-3d86d23039b5,39475,4,1,6.81882077629681,-2.40403191136867,"153, Random Street, Aburi",,538,Aburi Hills Mansion
2b164e91-5e2a-452a-8841-5f836d2e84ef,27466,6,3,10.8552865060824,-0.541402703905527,"160, Random Street, Tamale",,1759,Tamale Modern Apartment
